,movieId,imdbId,tmdbId,tbid,imid
11502,49746,22550,95797.0,7.6,
11503,49752,23385,77966.0,6.7,
11504,49754,85398,55819.0,7.2,
11505,49757,91786,46948.0,6.1,
11506,49759,70337,97519.0,5.2,
11507,49766,49471,43791.0,7.3,
11508,49769,55464,82944.0,6.3,
11509,49772,446755,14202.0,7.3,
11510,49793,758794,11170.0,6.8,
11511,49815,381348,12924.0,6.7,
11512,49817,84509,30060.0,7.8,
11513,49822,343737,1247.0,6.4,
11514,49824,443489,1125.0,6.7,
11515,49856,487503,8436.0,6.7,
11516,49872,831315,14277.0,6.8,
11517,49899,478324,11214.0,7.8,
11518,49902,65622,33583.0,7.2,
11519,49910,463998,1646.0,7.7,
11520,49917,783612,58923.0,,
11521,49926,422491,47143.0,7.1,
11522,49929,64536,7736.0,6.7,
11523,49932,460829,1730.0,7.1,
11524,49951,75177,42241.0,7.8,
11525,49953,90798,20537.0,6.6,
11526,49955,364120,12812.0,6.9,
11527,49957,464049,8618.0,6.8,
11528,49961,465551,1259.0,7.1,
11529,49973,68370,20842.0,5.3,
11530,49979,139151,10908.0,5.2,
11531,49985,33582,34943.0,6.1,
11532,49994,120448,27067.0,6.8,
11533,50003,398913,9053.0,5.0,
11534,50005,473444,1494.0,6.7,
11535,50011,808185,13318.0,7.0,
11536,50059,109644,10462.0,5.4,
11537,50064,452624,182.0,6.1,
11538,50066,428038,31048.0,6.4,
11539,50068,498380,1251.0,7.4,
11540,50076,36275,43512.0,6.0,
11541,50147,454082,9656.0,4.8,
11542,50149,308353,5393.0,4.9,
11543,50151,763840,14171.0,5.5,
11544,50153,462229,14396.0,4.6,
11545,50158,775539,1931.0,6.2,
11546,50160,482546,13967.0,6.4,
11547,50162,344854,9992.0,6.2,
11548,50165,220806,16371.0,6.0,
11549,50183,323120,19344.0,6.6,
11550,50189,808146,8275.0,5.3,
11551,50208,359254,79767.0,6.3,
11552,50229,62873,2433.0,7.6,
11553,50245,69687,2204.0,7.7,
11554,50253,43455,42567.0,5.5,
11555,50259,468526,26518.0,6.2,
11556,50271,465676,14449.0,6.5,
11557,50274,489327,13771.0,6.6,
11558,50279,397551,33375.0,6.0,
11559,50347,382271,10810.0,6.4,
11560,50349,22626,1773.0,7.7,
11561,50354,45081,11578.0,7.5,
11562,50356,43918,11972.0,7.7,
11563,50358,461970,38025.0,5.6,
11564,50379,422133,27095.0,5.3,
11565,50382,464828,31325.0,6.0,
11566,50440,772193,4283.0,4.9,
11567,50442,426883,7457.0,6.6,
11568,50445,455960,8398.0,5.8,
11569,50447,783238,13551.0,6.3,
11570,50477,54377,36878.0,7.7,
11571,50482,395585,19166.0,4.9,
11572,50488,38984,43470.0,6.8,
11573,50514,457655,3549.0,7.3,
11574,50517,497986,25648.0,7.3,
11575,50533,478160,11225.0,8.0,
11576,50541,121210,6166.0,7.3,
11577,50550,415234,19629.0,4.4,
11578,50572,373445,12183.0,5.2,
11579,50574,90881,56705.0,5.1,
11580,50583,468795,27337.0,7.4,
11581,50585,31516,78318.0,6.5,
11582,50589,366721,37952.0,7.5,
11583,50594,60959,46919.0,7.7,
11584,50601,398808,1265.0,7.2,
11585,50610,453453,14137.0,5.1,
11586,50613,369359,15689.0,4.4,
11587,50615,76263,27432.0,6.6,
11588,50619,21331,36877.0,7.1,
11589,50628,758743,14891.0,5.8,
11590,50630,376181,12547.0,6.6,
11591,50641,76162,25623.0,7.2,
11592,50651,822389,13140.0,5.9,
11593,50658,473434,13365.0,7.2,
11594,50685,473308,10758.0,6.7,
11595,50703,846789,26594.0,5.4,
11596,50705,418004,22473.0,6.6,
11597,50740,58578,51863.0,7.6,
11598,50742,66356,50754.0,7.6,
11599,50754,39651,74126.0,6.7,
11600,50774,417072,16138.0,6.0,
11601,50792,395495,13668.0,5.9,
11602,50794,475394,7516.0,6.5,
11603,50796,397044,10075.0,5.6,
11604,50798,799949,9760.0,3.3,
11605,50800,425430,9966.0,5.5,
11606,50802,490084,1257.0,6.0,
11607,50804,367959,1248.0,6.1,
11608,50806,477051,9757.0,5.2,
11609,50821,60168,56165.0,3.7,
11610,50828,139820,90560.0,7.4,
11611,50842,469754,5206.0,6.7,
11612,50851,380268,14761.0,7.5,
11613,50858,441774,1252.0,6.1,
11614,50872,382932,2062.0,7.6,
11615,50886,428541,11650.0,6.0,
11616,50892,377079,12580.0,6.0,
11617,50898,55093,40641.0,7.1,
11618,50909,67595,23544.0,7.3,
11619,50912,401711,2266.0,6.8,
11620,50923,469263,5172.0,6.2,
11621,50940,432972,15962.0,6.7,
11622,50942,423505,9965.0,5.6,
11623,50944,478024,13127.0,6.9,
11624,50949,56210,34866.0,7.2,
11625,50954,482527,37725.0,6.5,
11626,50970,66115,40973.0,4.7,
11627,50977,84861,63460.0,6.3,
11628,50999,396042,13517.0,5.1,
11629,51004,469062,22105.0,5.4,
11630,51007,444182,2016.0,6.8,
11631,51014,62908,3024.0,7.5,
11632,51019,406216,47200.0,6.6,
11633,51024,118414,17266.0,,
11634,51037,450340,9828.0,6.4,
11635,51044,61937,34038.0,6.3,
11636,51053,379473,71506.0,4.8,
11637,51060,27672,74581.0,7.2,
11638,51063,425601,9958.0,6.9,
11639,51077,259324,1250.0,5.4,
11640,51080,401997,4169.0,6.6,
11641,51082,778661,16555.0,6.6,
11642,51084,758766,11172.0,6.3,
11643,51086,481369,3594.0,6.4,
11644,51088,499554,10090.0,5.7,
11645,51091,462200,7874.0,6.8,
11646,51094,375785,14845.0,6.0,
11647,51103,463903,29965.0,6.8,
11648,51106,339526,13916.0,5.7,
11649,51111,77350,52920.0,8.4,
11650,51127,449121,22485.0,7.0,
11651,51167,476735,13393.0,7.6,
11652,51174,432402,12271.0,6.0,
11653,51182,75163,40394.0,5.4,
11654,51185,461872,17919.0,,
11655,51187,435680,13185.0,6.3,
11656,51194,469937,26655.0,4.2,
11657,51203,63210,42630.0,6.6,
11658,51207,94057,22172.0,6.0,
11659,51209,60586,42721.0,7.5,
11660,51246,55399,27523.0,7.1,
11661,51249,52805,28955.0,4.9,
11662,51251,67229,27313.0,6.3,
11663,51255,425112,4638.0,7.5,
11664,51265,60287,68979.0,5.6,
11665,51277,78243,11841.0,7.6,
11666,51287,26663,28261.0,7.0,
11667,51300,72317,83980.0,6.8,
11668,51302,53244,94393.0,7.1,
11669,51304,424938,9695.0,5.2,
11670,51312,398883,24653.0,7.8,
11671,51314,465188,1993.0,6.0,
11672,51317,320042,28710.0,6.7,
11673,51321,36104,28438.0,6.5,
11674,51341,474622,97548.0,6.6,
11675,51354,67047,11945.0,6.3,
11676,51357,112681,12554.0,7.3,
11677,51372,173714,26598.0,7.4,
11678,51380,67647,5691.0,6.1,
11679,51402,386862,6443.0,6.4,
11680,51412,435705,1738.0,5.9,
11681,51418,443456,1253.0,6.3,
11682,51433,399738,38021.0,5.4,
11683,51455,301555,15325.0,7.3,
11684,51457,492466,34389.0,7.0,
11685,51471,454776,15163.0,7.0,
11686,51486,418110,14375.0,7.3,
11687,51498,264323,10845.0,5.0,
11688,51503,92226,31659.0,5.9,
11689,51520,94118,15582.0,3.9,
11690,51528,55858,42999.0,7.1,
11691,51535,120186,31015.0,5.5,
11692,51540,443706,1949.0,7.4,
11693,51545,425379,11330.0,7.2,
11694,51559,137863,99259.0,8.0,
11695,51562,106336,10942.0,6.5,
11696,51569,496436,7006.0,5.5,
11697,51573,36154,27040.0,7.7,
11698,51575,486946,11199.0,5.8,
11699,51579,420757,9784.0,5.4,
11700,51596,459929,25530.0,5.0,
11701,51605,385842,36610.0,6.6,
11702,51617,88326,50812.0,5.8,
11703,51619,81036,27864.0,6.4,
11704,51632,344864,8965.0,5.5,
11705,51638,33253,14710.0,6.8,
11706,51660,482629,14624.0,7.0,
11707,51662,416449,1271.0,7.1,
11708,51666,475937,10790.0,5.4,
11709,51678,45943,18019.0,7.1,
11710,51686,28373,64142.0,6.6,
11711,51691,39847,61648.0,8.0,
11712,51694,477095,14055.0,6.4,
11713,51698,768212,2267.0,6.0,
11714,51705,482088,6691.0,6.4,
11715,51709,468492,1255.0,6.8,
11716,51773,56825,47249.0,6.5,
11717,51800,218379,49709.0,5.3,
11718,51809,468548,31040.0,6.0,
11719,51817,101725,50185.0,4.3,
11720,51820,54885,25105.0,5.5,
11721,51834,416508,2977.0,7.2,
11722,51847,458367,15664.0,6.1,
11723,51857,55506,25062.0,6.9,
11724,51884,433416,16727.0,6.9,
11725,51886,408056,5413.0,6.9,
11726,51891,59303,46916.0,6.8,
11727,51894,19071,52679.0,7.3,
11728,51903,770772,14434.0,5.2,
11729,51905,429068,27919.0,5.5,
11730,51911,52832,47837.0,7.4,
11731,51917,465670,11494.0,6.0,
11732,51921,376650,19936.0,5.6,
11733,51925,477071,9963.0,6.0,
11734,51927,455760,14001.0,6.3,
11735,51931,490204,2355.0,7.1,
11736,51933,475355,16385.0,5.6,
11737,51935,822854,7485.0,7.0,
11738,51937,800069,9793.0,5.1,
11739,51939,453556,1273.0,5.9,
11740,51991,450450,17388.0,6.7,
11741,52005,382765,4657.0,5.7,
11742,52009,66413,42595.0,7.5,
11743,52016,374089,19495.0,4.6,
11744,52033,44105,27263.0,7.0,
11745,52037,444112,10051.0,6.3,
11746,52042,389557,9075.0,7.4,
11747,52078,483578,20527.0,7.9,
11748,52088,417614,8199.0,5.9,
11749,52101,41870,37513.0,7.4,
11750,52104,117214,43976.0,7.8,
11751,52106,152438,43974.0,5.8,
11752,52108,95385,83346.0,4.3,
11753,52118,271210,30081.0,3.8,
11754,52153,52809,17677.0,7.9,
11755,52170,314067,56474.0,7.7,
11756,52173,33802,42066.0,5.4,
11757,52180,298082,11958.0,5.8,
11758,52182,459605,192675.0,6.1,
11759,52189,408318,5177.0,6.3,
11760,52199,95475,20122.0,7.9,
11761,52202,43643,33673.0,6.7,
11762,52224,250790,297853.0,0.0,
11763,52227,428446,18437.0,5.6,
11764,52237,51055,38432.0,6.7,
11765,52241,427470,8270.0,6.6,
11766,52245,445934,9955.0,6.0,
11767,52265,443723,16201.0,5.0,
11768,52273,415023,57241.0,6.5,
11769,52279,422774,10172.0,5.2,
11770,52281,462322,253768.0,,
11771,52283,444682,1683.0,5.5,
11772,52285,476995,10107.0,5.7,
11773,52287,396555,1267.0,6.8,
11774,52299,419434,16018.0,6.5,
11775,52319,76584,22311.0,6.3,
11776,52321,479537,13249.0,6.4,
11777,52326,23960,175027.0,7.6,
11778,52328,448134,1272.0,7.0,
11779,52352,25335,23024.0,7.0,
11780,52356,424908,1590.0,6.4,
11781,52365,424338,32390.0,5.4,
11782,52375,462338,9903.0,6.4,
11783,52378,42792,28433.0,6.5,
11784,52413,114863,22549.0,8.0,
11785,52418,421974,10798.0,6.3,
11786,52424,72037,47848.0,7.7,
11787,52427,133170,102227.0,7.8,
11788,52435,60345,13377.0,7.4,
11789,52443,493247,14945.0,6.8,
11790,52448,455957,11515.0,6.7,
11791,52456,457433,7183.0,5.8,
11792,52458,486822,8271.0,6.6,
11793,52460,446013,1534.0,5.4,
11794,52462,455326,13158.0,6.4,
11795,52489,39735,118536.0,7.0,
11796,52495,78326,23397.0,7.2,
11797,52528,66491,35838.0,7.3,
11798,52545,492481,20405.0,6.1,
11799,52548,376196,18777.0,5.4,
11800,52551,780595,16392.0,4.4,
11801,52561,794374,17422.0,7.1,
11802,52570,64482,63951.0,6.6,
11803,52572,70351,32627.0,6.2,
11804,52579,450188,1407.0,7.5,
11805,52581,70557,81309.0,7.6,
11806,52583,460812,15534.0,6.5,
11807,52589,105242,30694.0,6.4,
11808,52591,445946,1441.0,5.7,
11809,52604,488120,6145.0,7.3,
11810,52606,488085,9843.0,6.5,
11811,52617,835787,54659.0,7.0,
11812,52634,39840,48994.0,5.8,
11813,52641,99812,18767.0,5.9,
11814,52644,452702,10294.0,6.1,
11815,52660,156843,32623.0,4.6,
11816,52666,103793,1987.0,7.2,
11817,52668,419843,13067.0,5.8,
11818,52672,427089,10111.0,5.9,
11819,52690,33530,30307.0,5.8,
11820,52694,453451,1268.0,6.2,
11821,52704,451070,185158.0,0.0,
11822,52709,419420,21810.0,7.0,
11823,52712,435670,9785.0,6.0,
11824,52715,772178,13280.0,4.3,
11825,52717,443473,14636.0,5.9,
11826,52722,413300,559.0,6.1,
11827,52724,338216,1950.0,5.5,
11828,52730,329737,13352.0,5.9,
11829,52742,42490,28304.0,7.1,
11830,52767,75610,20553.0,7.8,
11831,52773,436460,24397.0,5.5,
11832,52781,464038,20525.0,6.5,
11833,52784,856008,13894.0,7.9,
11834,52796,320194,38907.0,6.9,
11835,52804,432290,18549.0,6.0,
11836,52806,495596,37933.0,6.6,
11837,52813,41958,20025.0,7.3,
11838,52831,95583,14240.0,6.1,
11839,52838,756729,13574.0,5.1,
11840,52845,486028,13569.0,5.1,
11841,52858,460505,49081.0,6.6,
11842,52865,469897,17439.0,6.0,
11843,52867,458364,13171.0,5.1,
11844,52872,403692,16447.0,6.5,
11845,52885,851578,4977.0,7.8,
11846,52891,472268,15008.0,6.8,
11847,52913,27067,31866.0,6.1,
11848,52922,43540,46875.0,6.3,
11849,52927,477731,27904.0,6.9,
11850,52929,471030,11705.0,6.5,
11851,52938,88678,19947.0,6.8,
11852,52942,363303,43969.0,6.3,
11853,52950,409904,2269.0,6.2,
11854,52952,480025,11798.0,7.5,
11855,52956,430772,28772.0,7.3,
11856,52967,491747,1919.0,7.1,
11857,52973,478311,4964.0,6.1,
11858,52975,427327,2976.0,6.6,
11859,52980,478337,8421.0,5.4,
11860,52995,85211,41380.0,6.6,
11861,53000,463854,1562.0,6.5,
11862,53002,791304,13159.0,5.8,
11863,53004,800003,14547.0,4.1,
11864,53022,87578,11205.0,6.9,
11865,53024,762111,36676.0,7.0,
11866,53038,23382,38077.0,7.3,
11867,53046,129871,10004.0,5.3,
11868,53052,59817,43618.0,8.0,
11869,53066,40221,43397.0,6.4,
11870,53084,805185,25395.0,3.0,
11871,53121,413267,810.0,6.1,
11872,53123,907657,5723.0,7.5,
11873,53125,449088,285.0,7.1,
11874,53127,470705,12526.0,6.1,
11875,53129,780571,3432.0,6.9,
11876,53131,389328,1872.0,4.9,
11877,53133,441007,15568.0,6.0,
11878,53138,455596,14208.0,6.1,
11879,53140,412915,14207.0,6.1,
11880,53143,444628,24200.0,6.6,
11881,53152,43778,50153.0,5.5,
11882,53154,874423,18902.0,5.3,
11883,53161,497137,5488.0,7.2,
11884,53183,482930,15860.0,6.4,
11885,53187,449303,78057.0,,
11886,53189,494222,8748.0,6.7,
11887,53207,411061,3489.0,5.7,
11888,53226,52861,55823.0,8.0,
11889,53280,455362,10063.0,5.0,
11890,53282,499455,13979.0,5.8,
11891,53318,460740,12225.0,6.9,
11892,53322,496806,298.0,6.7,
11893,53326,465203,10832.0,6.2,
11894,53342,450680,36143.0,6.9,
11895,53349,466399,14064.0,6.9,
11896,53352,450843,13742.0,6.0,
11897,53355,177242,2241.0,6.8,
11898,53370,104352,39465.0,6.1,
11899,53373,113187,12561.0,6.6,
11900,53375,101962,36679.0,6.0,
11901,53379,35937,40765.0,6.3,
11902,53382,36807,30574.0,5.5,
11903,53406,299937,37959.0,7.1,
11904,53416,472259,18206.0,5.6,
11905,53435,498353,1691.0,5.6,
11906,53443,32981,29617.0,7.4,
11907,53447,842929,1990.0,6.5,
11908,53450,79453,170261.0,7.8,
11909,53453,79946,22049.0,4.4,
11910,53460,423294,9408.0,6.1,
11911,53464,486576,1979.0,5.5,
11912,53466,479500,14043.0,5.7,
11913,53468,457572,10288.0,6.5,
11914,53476,484113,74055.0,6.1,
11915,53498,487092,45664.0,6.4,
11916,53519,1028528,1991.0,6.8,
11917,53548,46248,43353.0,3.7,
11918,53550,462504,9952.0,6.9,
11919,53554,32264,60400.0,5.8,
11920,53561,27189,32004.0,6.7,
11921,53569,405163,17035.0,5.5,
11922,53574,473709,17320.0,5.8,
11923,53578,449851,21427.0,5.9,
11924,53582,31235,17660.0,7.0,
11925,53584,407998,9724.0,5.4,
11926,53592,461694,1294.0,6.8,
11927,53600,347016,33294.0,5.6,
11928,53651,418091,57425.0,6.6,
11929,53737,62038,42700.0,6.8,
11930,53741,463486,12713.0,6.3,
11931,53752,486480,25875.0,6.4,
11932,53766,414931,12543.0,6.9,
11933,53769,989000,13120.0,6.6,
11934,53771,88693,34573.0,,
11935,53774,49531,71822.0,7.2,
11936,53788,796212,13807.0,7.2,
11937,53808,490822,11211.0,6.1,
11938,53827,75296,27138.0,,
11939,53833,62864,85535.0,7.1,
11940,53835,46511,2748.0,7.3,
11941,53837,105508,54934.0,6.5,
11942,53839,119040,125025.0,5.0,
11943,53841,47152,55859.0,7.0,
11944,53843,89715,27464.0,5.4,
11945,53845,70188,122291.0,6.4,
11946,53847,217894,28666.0,5.1,
11947,53849,100851,41930.0,6.2,
11948,53851,101324,75350.0,6.1,
11949,53853,11870,77621.0,5.4,
11950,53855,50567,43229.0,5.7,
11951,53857,103640,266525.0,6.5,
11952,53859,473360,9815.0,5.8,
11953,53873,86366,12695.0,5.4,
11954,53880,64855,32575.0,6.7,
11955,53883,430484,49870.0,,
11956,53885,446055,37985.0,8.3,
11957,53887,70464,42464.0,7.0,
11958,53894,386032,2359.0,7.4,
11959,53906,314524,442.0,6.2,
11960,53912,488953,25150.0,7.1,
11961,53916,49829,63096.0,7.1,
11962,53919,31619,43836.0,6.8,
11963,53921,829459,1988.0,6.5,
11964,53953,450385,3021.0,6.6,
11965,53956,795368,2196.0,6.9,
11966,53963,432264,18425.0,5.0,
11967,53967,85678,19606.0,5.6,
11968,53972,337978,1571.0,6.5,
11969,53974,762114,2959.0,5.5,
11970,53988,765447,6022.0,5.9,
11971,53993,413099,2698.0,5.4,
11972,53996,418279,1858.0,6.7,
11973,53999,374563,14125.0,4.6,
11974,54001,373889,675.0,7.6,
11975,54004,762107,3563.0,5.9,
11976,54010,57878,40618.0,5.4,
11977,54020,71824,26185.0,6.0,
11978,54049,89572,31652.0,6.5,
11979,54056,109195,30443.0,5.7,
11980,54067,91427,18763.0,6.6,
11981,54075,837106,13491.0,6.3,
11982,54094,446687,11404.0,6.3,
11983,54116,432289,16083.0,6.2,
11984,54121,42286,37292.0,6.7,
11985,54144,469689,27683.0,5.5,
11986,54171,498311,13402.0,6.6,
11987,54176,52005,19968.0,7.3,
11988,54185,832903,24582.0,7.5,
11989,54190,445922,4688.0,7.3,
11990,54193,772157,13337.0,6.7,
11991,54196,443455,27359.0,7.0,
11992,54198,101500,101897.0,2.8,
11993,54220,65037,54494.0,5.4,
11994,54229,90315,10857.0,7.4,
11995,54239,20815,81847.0,7.0,
11996,54241,26643,43898.0,6.5,
11997,54243,342882,44502.0,6.3,
11998,54248,796314,18632.0,6.3,
11999,54251,398963,32444.0,6.4,
12000,54254,457308,7547.0,5.6,
12001,54256,787475,10074.0,6.3,
12002,54259,486655,2270.0,7.2,
12003,54262,58383,757.0,7.0,
12004,54268,785077,15581.0,3.8,
12005,54270,461703,14219.0,4.6,
12006,54272,462538,35.0,6.9,
12007,54274,897361,5857.0,4.1,
12008,54276,481141,3638.0,6.3,
12009,54278,467110,6589.0,4.8,
12010,54281,423977,8669.0,6.6,
12011,54284,458522,15934.0,5.3,
12012,54286,440963,2503.0,7.3,
12013,54290,804452,14123.0,5.5,
12014,54318,54286,88527.0,6.8,
12015,54326,439810,155386.0,7.5,
12016,54328,778784,4516.0,6.1,
12017,54331,796375,8141.0,6.3,
12018,54341,430768,59995.0,5.6,
12019,54349,456630,14217.0,5.7,
12020,54354,478116,54546.0,4.9,
12021,54372,362225,10795.0,7.4,
12022,54378,890882,20163.0,6.8,
12023,54406,24353,31777.0,6.5,
12024,54419,402906,33916.0,7.1,
12025,54426,809407,24159.0,6.7,
12026,54445,69095,1721.0,6.7,
12027,54455,88242,31601.0,5.9,
12028,54480,56112,25360.0,6.2,
12029,54491,448927,34588.0,6.5,
12030,54493,77904,40060.0,5.7,
12031,54501,43567,18650.0,6.1,
12032,54503,829482,8363.0,7.1,
12033,54505,488508,4658.0,6.4,
12034,54510,808331,5956.0,5.8,
12035,54513,796368,6535.0,7.0,
12036,54519,434292,1127.0,7.2,
12037,54536,760187,9847.0,5.1,
12038,54542,40242,23861.0,6.5,
12039,54554,432325,1393.0,7.6,
12040,54561,109036,2701.0,6.7,
12041,54580,431979,12455.0,6.5,
12042,54605,60794,28049.0,7.0,
12043,54607,775566,23495.0,7.2,
12044,54612,416185,13074.0,6.1,
12045,54614,825225,17274.0,8.3,
12046,54617,412535,17350.0,5.4,
12047,54621,796335,21494.0,6.6,
12048,54648,293564,5174.0,6.2,
12049,54652,103595,28742.0,7.0,
12050,54686,462396,9703.0,5.4,
12051,54689,419909,22085.0,6.9,
12052,54691,459880,3542.0,6.4,
12053,54725,57622,43750.0,7.1,
12054,54732,424823,9750.0,5.0,
12055,54734,815244,10760.0,6.4,
12056,54736,431197,4349.0,6.6,
12057,54738,486051,14223.0,5.6,
12058,54745,477078,13068.0,6.3,
12059,54758,863037,9561.0,5.5,
12060,54768,462244,14144.0,4.4,
12061,54771,427392,4858.0,5.8,
12062,54775,499556,10431.0,6.1,
12063,54778,775488,15156.0,7.1,
12064,54780,489237,12435.0,6.1,
12065,54783,473700,14877.0,5.1,
12066,54785,373883,2082.0,6.0,
12067,54787,804461,11835.0,6.4,
12068,54796,841044,1845.0,6.4,
12069,54826,430676,14229.0,5.1,
12070,54833,39220,13385.0,7.4,
12071,54872,74740,6609.0,7.0,
12072,54875,61636,45211.0,7.1,
12073,54878,63293,48169.0,7.4,
12074,54881,923752,13958.0,8.0,
12075,54885,377972,81700.0,6.8,
12076,54908,804540,2335.0,5.5,
12077,54910,437857,10961.0,6.6,
12078,54922,36497,22779.0,5.9,
12079,54934,784972,10071.0,5.0,
12080,54958,445935,4351.0,6.2,
12081,54962,810988,12994.0,6.1,
12082,54964,59106,42735.0,6.4,
12083,54967,792965,2882.0,6.7,
12084,54972,421143,53975.0,6.0,
12085,54978,484111,13501.0,5.7,
12086,54986,69697,6916.0,7.4,
12087,54988,462721,84242.0,5.0,
12088,54995,1077258,1992.0,6.6,
12089,54997,381849,5176.0,7.1,
12090,54999,465602,4141.0,6.4,
12091,55020,811106,13173.0,5.0,
12092,55031,346952,14348.0,7.5,
12093,55036,116441,14786.0,6.2,
12094,55040,40737,31058.0,7.5,
12095,55050,401420,19583.0,5.9,
12096,55052,783233,4347.0,7.6,
12097,55061,800022,13529.0,6.7,
12098,55063,1093842,13241.0,7.3,
12099,55067,454931,523.0,6.9,
12100,55069,1032846,2009.0,7.6,
12101,55071,912593,12901.0,7.8,
12102,55073,427528,13722.0,4.7,
12103,55078,61648,3469.0,6.9,
12104,55080,476964,4413.0,6.4,
12105,55094,478134,6973.0,6.7,
12106,55098,405508,7913.0,7.5,
12107,55100,466839,15019.0,5.8,
12108,55106,23940,77210.0,7.4,
12109,55110,465436,4629.0,6.2,
12110,55112,469184,15361.0,6.0,
12111,55116,455782,5353.0,6.6,
12112,55118,765443,2252.0,7.3,
12113,55132,476643,14788.0,6.4,
12114,55147,246405,63607.0,5.5,
12115,55154,283503,13072.0,5.9,
12116,55156,492499,30365.0,7.1,
12117,55159,79182,42170.0,7.8,
12118,55167,831888,13754.0,7.7,
12119,55176,925248,14284.0,7.8,
12120,55178,483812,20308.0,6.0,
12121,55190,452643,6641.0,5.8,
12122,55199,770806,15071.0,5.7,
12123,55205,480269,8414.0,6.6,
12124,55207,409799,244797.0,,
12125,55209,473188,10425.0,5.9,
12126,55223,498120,24170.0,6.6,
12127,55226,48182,20942.0,6.6,
12128,55232,432021,7737.0,6.2,
12129,55241,419984,13257.0,4.8,
12130,55245,452625,10030.0,5.7,
12131,55247,758758,5915.0,7.8,
12132,55250,492956,13680.0,6.2,
12133,55253,808357,4588.0,7.0,
12134,55255,800027,14313.0,6.1,
12135,55257,486640,2728.0,4.6,
12136,55259,484562,2274.0,5.0,
12137,55261,408839,9038.0,5.6,
12138,55267,480242,7211.0,6.4,
12139,55269,838221,4538.0,7.2,
12140,55272,498399,2001.0,6.6,
12141,55274,414055,4517.0,6.7,
12142,55276,465538,4566.0,6.7,
12143,55278,857265,4520.0,6.4,
12144,55280,805564,6615.0,7.1,
12145,55282,389722,4513.0,6.3,
12146,55284,804522,5125.0,6.4,
12147,55286,469623,3877.0,6.8,
12148,55288,831884,8954.0,6.5,
12149,55290,452623,4771.0,7.3,
12150,55292,790804,10759.0,5.0,
12151,55294,758798,14251.0,6.1,
12152,55298,486572,14848.0,6.1,
12153,55324,425395,14930.0,5.2,
12154,55329,466664,9773.0,5.8,
12155,55343,480011,13538.0,4.9,
12156,55360,498097,18421.0,7.2,
12157,55363,443680,4512.0,7.0,
12158,55369,54745,84972.0,7.7,
12159,55373,42281,37954.0,7.0,
12160,55389,59496,39893.0,7.1,
12161,55391,360323,13197.0,6.3,
12162,55402,758732,15048.0,7.4,
12163,55406,446298,14041.0,6.0,
12164,55408,756672,9898.0,5.6,
12165,55417,762110,1922.0,7.1,
12166,55419,464061,41044.0,5.7,
12167,55434,49004,84567.0,5.7,
12168,55440,449018,15669.0,5.2,
12169,55442,808417,2011.0,7.9,
12170,55444,421082,5708.0,7.6,
12171,55451,866437,5951.0,6.5,
12172,55460,92561,114033.0,7.8,
12173,55462,454457,13319.0,5.4,
12174,55467,355611,33688.0,5.7,
12175,55469,316599,20646.0,6.5,
12176,55476,356201,90374.0,4.7,
12177,55485,765451,18613.0,5.8,
12178,55487,758771,9911.0,5.5,
12179,55489,53666,27419.0,6.3,
12180,55492,454864,15667.0,5.4,
12181,55498,494834,14753.0,5.7,
12182,55507,67402,46067.0,6.9,
12183,55512,36692,50155.0,7.7,
12184,55517,391229,13066.0,5.5,
12185,55549,961117,27827.0,4.8,
12186,55553,779982,3603.0,5.7,
12187,55555,880502,2014.0,7.2,
12188,55566,906108,17202.0,6.0,
12189,55577,890870,663.0,6.1,
12190,55603,780534,9262.0,5.4,
12191,55620,912583,15651.0,7.3,
12192,55626,210302,27276.0,6.6,
12193,55628,23236,95560.0,5.0,
12194,55652,79871,25476.0,7.2,
12195,55659,81494,48301.0,7.0,
12196,55668,446752,29362.0,5.3,
12197,55671,34162,33931.0,7.3,
12198,55681,94238,12646.0,7.6,
12199,55684,821470,20605.0,6.3,
12200,55687,912592,14279.0,7.0,
12201,55691,94641,20607.0,7.2,
12202,55705,817225,2015.0,6.9,
12203,55713,41786,28007.0,7.0,
12204,55721,861739,7347.0,8.0,
12205,55726,857355,14421.0,7.7,
12206,55729,388182,5718.0,6.6,
12207,55732,415965,5126.0,6.7,
12208,55737,780583,16126.0,5.1,
12209,55751,357585,18442.0,5.0,
12210,55757,79278,42173.0,10.0,
12211,55765,765429,4982.0,7.5,
12212,55768,389790,5559.0,5.9,
12213,55782,444778,25755.0,6.7,
12214,55805,292963,7972.0,7.1,
12215,55814,401383,2013.0,7.6,
12216,55820,477348,6977.0,7.9,
12217,55826,219171,39127.0,5.9,
12218,55830,799934,4953.0,6.2,
12219,55844,496328,10520.0,6.0,
12220,55851,790706,26336.0,6.7,
12221,55854,39402,37368.0,6.4,
12222,55856,439123,19026.0,7.7,
12223,55872,426931,5123.0,7.3,
12224,55875,72195,16203.0,5.9,
12225,55888,26267,53827.0,4.8,
12226,55895,47985,18612.0,7.1,
12227,55901,445336,5817.0,7.2,
12228,55908,756683,13363.0,7.7,
12229,55926,63060,32726.0,6.4,
12230,55946,891527,4515.0,6.1,
12231,55955,486583,5375.0,5.5,
12232,55995,442933,2310.0,5.7,
12233,55999,457419,2284.0,6.2,
12234,56001,484740,6639.0,6.4,
12235,56003,405336,4723.0,5.1,
12236,56006,283337,29162.0,4.2,
12237,56009,65391,48267.0,6.4,
12238,56012,910873,16768.0,7.1,
